Tie-break 1;C,B,A;1,1,1;(C(AB));ABC;10110;010;CA
Generated case number 66;B,C,O,p,h,c,Q,k,V,o,K,E,Z,Y,I,i,s,t,f,j;15,12,2,10,4,11,15,14,13,6,14,4,14,10,15,5,7,15,11,5;(((((hi)Y)(p(j(OE))))((cf)(CV)))((((os)K)(Zk))((BI)(Qt))));;;1101001110000001101100011100100100111011101001;IOhIsBKOQK
Generated case number 67;p,N,J,j,V,e,z,I,f,m,L,l,i,K,T,C,O,U,R,h,k,d,t,g,E,r,a,W,x,H,A,u,y,P,S,s;9,3,9,6,2,8,7,10,9,4,9,9,12,6,9,3,13,9,4,13,3,10,8,12,12,8,12,12,13,9,7,14,14,5,6,1;((((x(Az))(uy))((((Rm)e)(rt))((HJ)(LT))))((((Uf)(lp))((Id)((P(CN))E)))((((KS)(((sV)k)j))(Wa))((gi)(Oh)))));imH;1110101000101100;10101110011110010111110110011000110101;!
Generated case number 68;h,D,R,T,J,p,W,E,y,r,s,V,K,l,Y,w,q,H,f,g,e,u,m,Q,o,C,z,b,i,n,t,O,X,A,Z,a,P,M,U,j;9,8,8,6,1,1,14,3,13,12,1,11,15,14,11,6,10,7,4,8,10,1,7,1,11,11,6,13,6,9,11,5,14,14,8,10,13,1,9,4;((((l(mD))(K((((JM)(Qp))f)R)))(((Zg)((j((su)E))U))((hn)(ae))))((((qC)((OT)V))((Yo)(t(iw))))(((r(zH))(Pb))((yA)(WX)))));QVJKgnhlT;00110010100110011000000100100101101011000000100101;001100101001010110100110000;QTnJ
Generated case number 69;B,O,H,b,U,T,q,I,W,M,Y,l,P,x,p;3,5,9,5,5,15,3,14,2,5,9,14,4,10,12;(((x(b(qP)))(pI))((lT)((HY)(((WB)M)(OU)))));Oq;1111000110;1000101111110100111111001;lpUTPB
Generated case number 70;g,x,P,H,D,W,i,n,X,j,M,w,B,Q,L,R,k,N,T,f,u,m,E,p,t,F,G,b,r,O,s,A;1,3,2,12,7,15,6,2,15,9,14,6,9,9,11,3,8,12,13,9,11,4,6,2,7,7,11,13,6,15,15,6;(((((wD)T)(b(F(xm))))((MO)(WX)))((((tk)s)((BQ)(fj)))(((((np)A)G)(Lu))(((E((gP)R))H)(N(ir))))));;;1001010000110100110011111;!
Generated case number 71;w,Y,E,V,N,p;7,10,1,14,12,11;((pN)(V((Ew)Y)));pN;0001;10000011001100;VppEE
Generated case number 72;B,W,Z,c,G,X,z,p,I;15,14,5,11,5,14,14,3,2;((B(Z(G(Ip))))((cW)(Xz)));c;100;1101010100111101111010;XWZppZ
Generated case number 73;y,C,q,v,K,F,i,Q,Y,f,s,m,P,c,e,W,U,z,E,S,t,N,D,d,Z,a,r,k,b,n,j,M,p,X,A,G,R,V,H,J,B,g;5,14,9,8,11,2,13,9,14,4,8,10,5,7,11,8,4,15,1,9,14,9,2,8,5,10,8,9,1,6,5,10,4,14,13,3,9,4,5,13,5,2;((((z(((Fg)U)(Vf)))((Wd)(rs)))(((v(pB))(NQ))((RS)(kq))))(((((HP)M)((Zj)a))((mK)(e(yn))))(((AJ)(iC))((((G(D(Eb)))c)X)(Yt)))));tiE;1111111010111000110;0111101111110011101100111101111011001110000100000;qqJCsnRGH
Generated case number 74;e,C,o,z,E,F,c,k,p,L,A,T,j,Q,t,y,w,X,s,x,N,l,r,m,q,K,I,H,a,Y,U,W,S,R,n,D,O,V,P,b,M,u,J,B,h,g,v,G,Z,d,i,f;5,11,5,12,12,3,11,9,14,7,6,3,11,13,10,8,6,8,4,3,3,15,15,7,8,4,13,3,10,11,5,2,3,1,8,5,10,5,7,10,11,3,3,13,9,9,8,4,15,7,15,1;(((((k(DU))(O(Ve)))((ab)(t(oA))))(((CM)(Yc))((jE)(((FH)(JN))((ST)(ux))))))((((zB)(I(wL)))((Q(Pd))(p(m(GK)))))(((Zi)(lr))((((((Rf)W)s)X)(nq))((vy)(gh))))));aEmEXJE;001000110110111001101111001011101001101;00011000001101110100001111111101011100111010111000001110100001;!
Generated case number 75;c,S,w,K,A,v,J,d,h,k,a,U,E,b,z,T,y,q,I,r,l,W,m,p,V,f,D,M,s,O,F,Y,Q,H,X,x,o,N,e,t,i;11,15,10,8,6,7,10,13,13,11,13,6,13,12,13,10,4,7,14,14,12,8,14,7,13,3,5,12,4,11,6,11,13,8,2,15,10,7,1,2,14;(((((KW)((yD)J))((To)(w((t(eX))A))))(((OY)(ck))(((FU)M)(bl))))((((EQ)(Va))((dh)(zI)))((((N(fs))i)(m(pq)))((r(vH))(Sx)))));ksWkJz;01011110001100001010110001110110;00111001101011111101100001111011011101001101;tmxzJpvM
Generated case number 76;G,I,K,N,w,B,c,T,J,s,a,Y,R,d,i,W,o,Z,h,F,O,q,M,f,S,g,V,Q,z,m,e,H,j,n,X,D,k,p,L,t,U,u,P,y,v,r;1,8,4,3,7,13,15,6,9,12,8,4,2,9,7,11,8,4,6,7,13,9,4,15,11,3,7,6,9,14,10,7,9,2,9,9,3,9,6,4,9,11,4,6,4,6;(((((I(MP))((YZ)a))((o(tv))(DJ)))(((UX)(dj))((pq)(ze))))((((((n(GR))L)S)(Wu))((((Ng)Q)(Th))((ry)s)))(((BO)((FH)((kK)V)))(((iw)m)(cf)))));yjNpviMN;101101010111010000011000010111110000000101010000;000111010001101100101010101010010101001111011111011001010;!
Generated case number 77;J,g,E;1,2,11;((Jg)E);EEgJgEJgJg;11010001100010001;0001101000000;JgEgJJJ
Generated case number 78;p,L,y,R,B,k,T,Z,W,x,g,H,S,M,G,C,z,F,e,o,U,V,r,N,a,f,Q,D,h,n,v,t,A,E,c,j,s,J,d,K,I,O,l,b,q,X,u,P,m;14,13,13,11,4,5,5,5,4,13,2,6,13,4,13,2,14,9,5,8,7,10,9,15,14,10,14,15,13,8,14,1,13,13,14,11,9,15,14,9,13,4,9,6,8,13,5,15,7;(((((j(Hb))(AE))((GI)(LS)))(((Xh)(xy))((Q(Um))(ac))))((((dp)(vz))((DJ)(NP)))(((((BM)(OW))(no))((qF)(Kl)))(((rs)(((g(tC))T)V))(((Ze)f)((ku)R))))));oMWXqKamU;110011110000111000110100011010011011001110011011011010;000000010011000001011101100110011110111;jGBPQol
Generated case number 79;k,x,C,f,o,N,W,v,Q,U,h,F,g,m,D,X,d,T,a,L,H,Z,e,I,O,y,q,S,r,n,j;4,4,11,12,13,2,7,4,14,10,4,8,7,4,9,7,5,8,5,3,6,6,7,10,6,6,4,11,6,6,9;((((UC)((dH)S))(((OZ)f)((nr)(yW))))(((oQ)((Xe)(gF)))(((T(hk))((mq)(vx)))((Dj)(I((NL)a))))));NIvjeqkf;11111001111011011011101101011101011100110101;1000110101110111110101010111011000001011110;!
Generated case number 80;C,b,z,D,w,g,M;6,15,13,13,9,2,3;((Dz)(b(w((gM)C))));gCDDb;111001111000010;10;b
Generated case number 81;d,j,W,g,G,J,S,i,F,Z,R,D,E,o,e,v,y,q,B,a,K,L,l,P,n,Y,h,p,r,A,H,Q,k,x,u;10,12,8,11,3,15,2,6,13,9,1,12,6,4,10,8,15,3,2,3,7,2,13,13,1,6,7,12,13,7,6,11,6,8,7;((((FP)(lr))(((A(q(BL)))(Kh))(J(u(((Rn)S)o)))))(((y(Wv))((xZ)(de)))(((Qg)(D(E(Ga))))(((HY)(ik))(jp)))));QnAPyyk;110000111100101000000110001000111011;01100111101111100111101110011010010011010010111;!
Generated case number 82;K,D,O,j,Q,P,n,E,e,R,N,W,U,L,I,s,G,p,C,c,A,r,F,t,v,Z,k,H,V,w,h,z,T,Y,u;2,3,12,5,6,7,8,11,11,12,2,8,14,3,12,15,5,14,11,3,1,3,13,11,15,4,5,10,7,7,9,13,1,12,6;((((Fz)(((r((AT)K))P)U))(((Vw)p)(sv)))((((Wn)((Z(ND))h))(((Gj)H)(CE)))((((k(Lc))e)(tI))((O(Qu))(RY)))));VGk;01000101000110000;0010011100110110001;!
Generated case number 83;j,S,x,z,l,a,q,n,Y,g,J,w,s,r,Q,X,P,D,R,B,d,v,C,m,o,E,u,N,L,T,F,A,W,k,b,K,p,f,t,V;4,13,13,15,7,11,1,8,2,15,5,6,9,9,15,4,4,6,14,10,14,13,13,13,9,7,1,14,12,3,6,6,11,9,1,1,13,2,10,1;((((dQ)(gz))((((X(Y(bq)))n)((jJ)k))((or)(sB))))((((t((f(u(KV)))A))(Wa))(((DF)L)(C(wE))))(((Sm)(pv))((xN)(((TP)l)R)))));EzFRBgBB;1011110011101001111110111100100111101111;010001000011100001010111000010011110010100010001010100110101;!
Generated case number 84;w,x,u,X,A,m,Z,z,V,T,n,r,k,I,p,L,i,Y,v,d,P,Q,e,O,q,U,a,o,W,S,N,f,M,J,B,y,C,R,H,F,s,G,l,K,j;14,8,13,12,13,15,9,11,1,15,4,4,13,13,11,13,8,2,4,4,12,15,8,15,2,13,8,7,11,7,12,11,5,10,3,13,6,2,11,10,3,7,11,3,2;((((((rv)x)(Z((qB)M)))((FJ)(HW)))(((fl)(pz))(((C(K(VR)))N)(PX))))((((AI)(LU))((ku)(y(GS))))(((((s(Yj))o)w)(OQ))((Tm)((a(dn))(ei))))));QNOXQPflN;110110110111010011111101101110010000100101101;011110;!
Generated case number 85;W,D,c,e,i,I,G,d,m,w,X,o,g,L,K,B,t,Z,x,b,f,j;14,9,2,7,3,9,1,1,2,7,8,8,7,12,5,1,14,1,13,15,14,9;(((tb)((Xo)(DI)))(((((cm)K)j)(Lx))((((i((BG)(Zd)))e)W)(f(gw)))));BjjX;11000100100110010100;11110001;gb
Generated case number 86;P,z,S,f,H,N,d,Q,B,E,l,U,I,J,W,e,i,V,v,g,c,X,w,r,G,o,p;14,2,9,11,1,15,13,5,9,2,12,5,1,13,2,8,8,12,6,13,8,7,12,2,2,9,7;((((So)((Uv)f))((Vl)(wJ)))(((dg)(P(Xp)))((N(((EG)((HI)W))c))((ei)(B((rz)Q))))));;;111110111010000000;zES
Generated case number 87;w,M,W,q,S,L,h,n,r,N,I,O,X,Z,z,i,j,U,y,o,u,Y,F,k,c,d,Q,G,V,a,b,P,l,p,x,T,H,A,B,f,t,g,v,e,K,J,E;4,7,8,8,12,14,7,3,10,12,8,7,8,8,4,2,12,14,3,14,10,13,2,4,9,13,15,7,6,11,2,2,10,9,10,12,15,1,13,11,14,6,14,7,3,12,6;((((((z(i(AF)))c)(pl))((ru)(xa)))(((f(E(Kn)))(JN))((ST)((Vg)j))))((((BY)(d(GM)))((L(O(y(Pb))))(U(eh))))(((ot)(vH))((Q(IW))((XZ)((kw)q))))));wyHVOJhb;11111011010110110110111001010100101010111110101111;111101000001010001100110010110100110000110000011011101;!
Generated case number 88;v,W,K,V,f,s,S,c,e,m,T,Q,n,i,U,H,A,O,E,R,z,l,k,X,d,r,Z,M;14,7,3,8,4,6,14,13,6,10,1,9,11,15,1,13,14,6,4,8,11,11,12,11,10,2,4,11;((((nz)((es)k))((Hc)(A((KE)W))))(((Sv)(i(R(((TU)r)Z))))(((VQ)((fO)d))((mM)(Xl)))));sKnKdKXMR;00101011100000001110011011011100111101110110110;000111011100000111011;!
Generated case number 89;b,L,l,Z,v,R,m,M,k,W,g,x,D,r,U,n,d,z,X,K,c,y,i,j,w,Q,p;5,6,2,7,3,6,13,5,15,15,10,8,6,6,3,9,4,3,8,5,11,7,15,11,5,9,14;(((((M(lU))(bw))(gc))((j(DL))((Rr)((vz)Z))))(((mp)(W(yX)))((ik)((x(dK))(Qn)))));gUgpcW;00100000110010100100111010;01010;D
Generated case number 90;c,J,Z,b,Y,h,L,P,U,y,i,m,M,z,N,B,I,o,l,A,w,a,x,H,e,p,X,f,O,W,g,d,r,R,u,q,K,C;9,3,13,10,14,15,4,2,1,8,12,4,15,2,8,1,14,11,1,8,7,12,9,14,11,1,13,13,12,12,7,1,4,8,1,2,12,11;((((IY)((gw)M))((h(A(L((dl)(pu)))))((NR)((m(qz))y))))((((cx)(b(r(J((BU)P)))))((Ce)(oK)))(((OW)(ai))((XZ)(fH)))));;;110111010101011010101101;!
Generated case number 91;B,e,F,z,T,H,Q,Z,P,a,b,j,o,R,t,h,N,d,p,E,C,q,m;11,13,10,12,1,1,6,4,4,4,14,4,9,10,2,12,3,1,13,8,8,6,8;(((((NP)C)(E(Za)))((m(j(t(d(HT)))))(oF)))(((RB)((Qq)h))((ze)(pb))));apTpZCa;00111111001011111111000110000100111;;
Generated case number 92;x,f,I,D,g,E,i,n,F,U,V,X,p,A,h,N,Y,O,u,L,M,Q,m,J,R,s,b,l,C,t,r,d,H,j,o,c,e,W,S,K,y,v,B,Z,P,k,w,z,T,G,a;5,3,2,2,9,11,4,11,3,3,12,3,9,1,2,8,14,11,14,7,2,9,12,10,9,2,12,10,1,7,6,4,10,6,10,8,2,12,4,4,14,4,12,1,9,14,11,5,2,6,14;((((((d(eh))(iv))(PQ))((Rg)(p((s(Z(AC)))x))))(((HJ)(lo))((E(z(FU)))(On))))((((wB)((G(Xf))V))((Wb)((jr)m)))((((Lt)Y)(ak))((uy)((((DI)K)((MT)S))(Nc))))));;;11010110011111000000100100000001101110111110100101100000;!
Generated case number 93;V,H,U,r,y,Y,z,R,h,J,p,A,I,k;10,8,3,7,8,12,2,1,13,13,15,5,9,9;((((A((Rz)U))Y)(Jh))(((rH)p)((yI)(kV))));yhVhIprH;11000111111011110110110001001;0001011100000101010110110111100000;zyzJIpkA
Generated case number 94;i,T,d,G,J,V,H,l,C,p,S,X,k,f,P,n,Y,c,F,s,I,Q,q,K,W,N,u,o,t,r,z,m,j,a,x,M,D,R,b,L,U,y,w;4,14,4,12,13,10,4,13,10,4,2,5,1,5,7,8,2,8,6,12,1,8,13,5,8,10,6,4,6,3,7,13,14,1,6,8,11,5,9,7,1,13,7;(((((Pw)T)(j(z(((IU)S)(Y(ak))))))(((MQ)(Wc))(((di)n)((op)b))))((((C(KR))(NV))(((Xf)D)((Ft)G)))(((s(ux))(Jl))((mq)(y((rH)L))))));oYdrqcf;011100001111001100011111001110101011101001;00001010000011100110011;wMUV
Generated case number 95;t,U,h,A,a,F,J,m,l,g,V,Z,N,j,z,e;10,10,3,10,3,11,7,4,14,4,5,10,9,12,2,7;(((F((za)J))(j(e(hg))))((l(N(mV)))((AU)(Zt))));JAN;001111001010;0101011011100101110011;!
Generated case number 96;G,k,B,b,E,c,U,Q,f,C,t,V;7,4,8,15,5,15,4,14,12,10,9,1;(((tC)(((VU)G)f))((Qb)(c(B(kE)))));;;11;!
Generated case number 97;G,O,p,z,Z,L,w,J,x,V,C,o,P,a,q,M;1,12,3,11,11,12,15,1,11,8,12,8,10,3,14,14;(((Mq)(w((p((GJ)a))V)))(((oP)(Zx))((zC)(LO))));zpxpCw;1100011001011011001101010;100101101001101101001101001000001010010011010;!
Generated case number 98;w,o,X,I,F,z,f,Q,r,u,Y,H,d,L,V,E,G;1,14,2,11,10,15,13,6,9,14,8,6,6,3,5,4,11;(((fo)(uz))(((Y(EV))(rF))((GI)((H(L(wX)))(Qd)))));Vr;100111010;111011110111110;!
Generated case number 99;L,w,v,Q,n,i,s,l,m,z,b,H,D,Y,x,C,M,U,r,W,g,B,P;2,13,4,6,13,5,11,13,8,11,7,5,14,15,1,1,6,4,15,3,1,15,13;(((r(m(v(L(x(Cg))))))(((Hi)s)(z(MQ))))(((Pl)(nw))((D((WU)b))(BY))));LUzns;001110110101011010100101;01000100000111110000011110100000111;!
Generated case number 100;K,V,z,t,p,J,n,S,R,s,i,P,u,L,A,Q,O,o,h,w,l,f,B,C,a,Y,N,j,T,Z,x,I,W,X,d,y,H,g,D,v,U,M,c,F,b,k;12,12,9,4,15,3,1,11,14,3,15,1,4,8,15,3,10,3,15,9,6,11,7,7,5,3,3,13,10,1,6,1,3,7,6,8,13,6,7,2,12,1,14,4,10,11;((((hi)(p(L(tu))))(((yw)(zO))((Tb)((a((n(IM))J))S))))((((fk)(K((NQ)(WY))))((UV)((dg)(l(os)))))((((xB)H)(j(CD)))((Rc)(A(X(F((PZ)v))))))));;;1011011100001011100111010001010000;!
Generated case number 101;s,a,N,G,I,g,K,O,i,p,Z,X,j,V,b,k,H,x,r,M,w,R,h,Y;8,1,12,10,12,15,8,4,13,8,8,8,15,14,6,3,14,1,9,5,7,4,13,3;((((s(RM))(rG))(((((ax)Y)b)I)(Nh)))(((iH)(((kO)w)V))((gj)((KX)(Zp)))));ZkppxO;1111010100011111111110100001101001;10100111111;Op
Generated case number 102;b,H,R,D,z,E,O,u,f,C,F,h,n,i,x,Z,r,N,g,a,m,P,L;4,2,15,14,10,15,3,6,8,7,6,8,8,4,8,9,10,5,13,12,10,4,7;((((nx)((i(HO))Z))((mr)(z(NF))))(((a(uC))(gD))((E(L(Pb)))(R(fh)))));RNHNDm;1110011100010100111010110100;100000101100100111100110011101001110101000;aOifzNCga
Generated case number 103;j,D,H,Z,t,S,U,L,w,x,G,z,l,K,V,f,N,r,B,q,c,h,T,e,M,C,E,s,R,i,P,n,o,g,k,p,X,W,a,Y,m,b,u,J,I,O,v,y,F,d,Q,A;10,14,8,3,11,2,14,8,9,6,5,14,6,8,2,8,3,7,15,11,6,3,2,13,12,7,9,13,9,14,9,11,7,5,3,3,14,9,10,4,14,12,2,6,10,2,3,5,8,14,8,11;((((((G(uN))I)(a(gy)))((jA)(nq)))(((t(J(Zh)))(Mb))(((c(kp))(lx))(es))))(((((C(v(OS)))D)(UX))((di)(m(or))))(((zB)((FH)(KL)))(((Q((TV)Y))(fE))((PR)(Ww))))));MnDmoR;01010001101000110110101110111101;000000010011001011;GZb
Generated case number 104;c,J,o,G,z,w,p,D,T,u,N,U,n,Y,K,f,t,l,s,e,m,H,C,a,E,g,i,q,r,b,Q,X,Z,L,x,V,k;15,9,11,1,12,5,12,12,15,4,13,4,14,5,14,10,2,6,10,7,4,6,12,3,5,9,14,6,13,1,15,5,12,3,11,7,10;((((in)(QT))((c((((Gb)t)U)(mu)))((Jg)((EX)(Yw)))))((((fk)(so))((xC)(D(H(La)))))(((Z(lq))(pz))((Nr)(K(Ve))))));gp;0110111010;01101011;!
Generated case number 105;D,p,t,Z,B,P,j,o,N,A,e,q,g,M,E,d,i,W,s,S,a,x,u,y,X,K,m,Y,V,h,H,F,z,U,f,k,w,R,n,L,r,T,Q,C,c,J,v,G,b,l;7,1,3,3,9,2,3,10,10,15,6,15,8,6,10,8,6,9,5,15,9,10,5,15,9,7,6,4,3,5,1,14,15,15,8,1,9,6,14,13,7,8,11,10,6,11,12,1,13,14;(((((aw)(CE))((N(hs))(ox)))(((J(uM))(Q(R(Zj))))(((ce)(im))(vL))))((((b(D(t((GH)P))))(F(Kr)))((ln)(AS)))(((Uq)(yz))(((Td)(fg))((B(Y((kp)V)))(WX))))));cCHSbTgHs;011000000101000111011011110000111000111011100011101001011;01100110101011001101000101111111001;eneljd
Generated case number 106;h,U,f,i,m,x,p,q,j,E,a,w,A,V,o,v,l,F,c,R,C,W,g,d,e,J;13,11,7,9,12,8,1,7,10,15,12,9,6,9,8,7,2,7,9,7,11,9,10,15,13,10;((((CU)(am))((eh)((FR)(fq))))(((Ed)((vo)(x((pl)A))))(((VW)(ci))((wJ)(gj)))));CjlApgjfjd;00001111110111011011111011100111101111101110111111001;111010111010111000011110;!
Generated case number 107;p,D,S,N,j,c,e,W,i,J,F,a,Z,B,v,w,G,u,b,I,h,r,H,f,V,n,l,A,o,k,x,K,R,P,t,O,U,M,Q,E;14,5,1,9,15,4,5,3,7,1,2,4,13,4,12,6,14,5,13,9,5,6,7,4,7,11,6,10,4,2,5,1,13,5,5,6,8,1,12,6;((((RZ)(b((WB)H)))((G(Vi))(pj)))((((((F(JK))((MS)k))U)((ac)(fo)))((IN)(A(DP))))((((eh)(tu))((xE)n))(((Ol)Q)((rw)v)))));jbAPcI;011100101011010111110010110100;100000001010101101000110110100000001100001001101;FVAUAFpZB
Generated case number 108;g,I,p,T,x,X,R,S,N,v,e,M,B,U,u,b,Q,a,h,F,s,L,O,f,H,z,C,l,o,t,E;10,11,9,4,13,2,10,11,11,2,3,6,13,14,3,13,2,11,8,14,4,8,2,1,12,11,14,15,9,1,15;((((B(M(u(OQ))))(bx))((CF)(UE)))(((l(L(T(X(ft)))))((h(s(ve)))(op)))(((Rg)(IN))((Sa)(zH)))));T;100110;011001111110100100110010011110001;!
Generated case number 109;d,V,C,B,t,s,k,g,U,F,P,n,I,a,K,f,L,D,N,Q,M,H,Y,r,Z,T,c,q,A,y,X,l,x,i;5,3,9,11,12,8,2,8,8,8,8,14,9,12,11,12,11,5,15,4,1,4,11,7,15,1,13,8,10,10,4,13,15,3;((((ln)(NZ))((x(F(H((MT)k))))((P(QX))(Ug))))((((qs)(CI))((A(Dd))(yB)))(((KL)(Ya))((ft)(((Vi)r)c)))));tPy;111010110010110;1111001101011111001100110001010101011011010;idfLsFyY
Generated case number 110;e,N,J,Y,B,c;1,14,12,12,7,15;((YN)(c((eB)J)));J;111;101111100111000;!
Generated case number 111;W,s,o,F,a,z,L,B,c,R,K,v,A,d,w,S,I,k,N,Q,j,P,Y,O,p,D,b,r,i,C,h,V,g,E,M,y;12,13,5,10,9,10,9,4,6,13,8,7,14,6,2,10,3,15,5,14,12,13,2,12,11,3,8,13,13,1,8,1,9,12,14,5;((((AM)(Q(vK)))((k(bh))(((((CV)Y)(wD))L)(ag))))((((F(No))(Sz))(((yc)p)(EO)))(((Wj)((d(IB))P))((Ri)(rs)))));DEVi;0110011101100110000111101;100011;o
Generated case number 112;w,p,v,c,A,s,d,Z,P,u,G,B,x,z,D,X,j,C,r,t,g,S,N,O,b,F,W,K,h,k;7,1,10,5,14,11,8,7,10,6,2,5,14,14,3,3,3,8,6,14,12,2,10,13,10,6,5,10,8,8;(((((cF)s)((((pG)X)r)g))((O(uZ))(At)))(((xz)((w(jB))(Cd)))(((hk)(((SD)W)K))((NP)(bv)))));BjDx;10101110101011010011000;00001;F
Generated case number 113;J,y,z,V,q,k,Q,b,B,S,H,f,O,j,F,M,a,c,L,m,d,i,e,t,A,p,o,Y,P,U,N,w,E,I,T,K,x,n,h,u,r,R,C,D,v,X,s,Z,l,g,G,W;7,15,5,14,12,1,10,9,10,5,3,2,5,6,11,14,3,8,4,14,15,5,14,1,4,11,12,7,12,3,9,6,3,12,7,9,5,13,5,3,9,12,12,8,1,8,2,12,13,11,12,4;((((((OS)Q)((hi)(xz)))((Fg)(pC)))(((((EH)(Ua))G)(IP))((RZ)((((vf)u)j)o))))((((q(wJ))(ln))((M(TY))(Ve)))(((md)(y((AL)D)))((((W((kt)s))X)(cK))((Nb)(rB))))));;;111000100;k
Generated case number 114;p,v,w,e,c,b,Q,O,U,G,Z,u,E,y,D,J,B,H,N,a,h,P,r,t,i,m,I,C,j,X,A,x,Y,q,V,M,n,F,k,W,K,l,S;13,4,7,14,6,5,11,5,13,7,8,14,8,12,13,3,11,6,15,11,8,4,10,13,11,12,10,1,10,2,3,11,12,6,6,5,8,6,10,6,5,9,6;(((((EZ)(hn))(((vK)l)(I(MO))))(((jk)(r(b(A(CX)))))((BQ)(ai))))((((x(FH))((SV)(Wc)))((Ym)(yD)))((((qG)U)(pt))((((JP)w)e)(uN)))));aQE;011100110100000;11011;t
Generated case number 115;I,f,Z,r,F,N,L,M,J,T,H,i,h,y,V,o,G,W,O,m,c,p,C,u,X,v,R,g,Q,Y,K,d,E,x,b,S,U,l,z,D,a,q,t,n,P,k,A;12,3,14,13,13,13,11,1,8,10,12,1,8,9,9,6,10,5,9,12,3,14,7,7,3,1,11,7,5,6,14,4,12,4,1,11,8,9,3,12,5,1,15,3,10,4,14;(((((h(kx))(OV))((ly)(G(((iq)(v(Mb)))Q))))(((PT)((Wa)L))((RS)(DE))))((((HI)(((Xc)Y)((fn)o)))((mF)(Nr)))(((A(C(zd)))(KZ))(((gu)p)(t(JU))))));;;01110011111001011001101001000011101110000;!
Generated case number 116;T,z,l,H,D,U,N,n,t,L,d,q,V,o,O,a,Q,M,u,x,p,y,h,F,c,S,W,i,s,v,J,f,B,C,b;7,4,1,6,4,15,2,4,3,12,2,11,2,4,4,5,15,10,5,9,11,13,3,13,7,12,5,14,6,5,5,5,9,1,14;((((LS)(((ht)s)F))((y(Tc))(bi)))(((QU)(((((Cl)N)D)(O(Vd)))((no)B)))((((zJ)x)(M(Wa)))(((fu)(vH))(pq)))));pl;1111010100001;01010001001101100;Ttn
Generated case number 117;a,f,X,Q,H,t,i,s,g,r,A;15,4,13,3,8,9,13,2,12,1,14;(((Ht)((f(Q(rs)))g))((Xi)(Aa)));giAraaaHs;011101110010110111111111000010111;01011000010001001000;!
Generated case number 118;q,m,N,r,D,K,J,E,S,i,x,Z,G,V,f,C,z,u,O,p,t,B,d,s,v,W,w,g,e,j,Q,k,X,U,M,T,L,A,a,F,Y,b;13,2,7,2,2,15,3,12,1,2,8,12,14,2,13,2,2,8,9,2,12,8,12,13,9,13,11,15,3,8,2,4,15,12,2,13,3,15,6,11,11,3;((((KX)(g(B((DM)(QV)))))(((((im)k)j)(ux))((((pr)(z(SC)))O)(vF))))((((Yw)(E((JL)a)))((UZ)(dt)))(((((be)N)T)(Wf))((qs)(GA)))));DdeKEiuE;001110010110110000100001001001000000101010010;01100011101011110101111101111001100010011101011001;!
Generated case number 119;o,m,i,R,Y,u,j,B,U,h;12,12,11,5,13,13,8,14,8,2;(((ji)(mo))((Yu)(B((hR)U))));;;001110110101111;!
Generated case number 120;z,K,h,i,a,Y,d,A,j,o,B,x,X,P,L,W;6,14,12,7,3,13,5,6,10,6,1,14,5,4,11,9;(((hY)((zi)K))((x(((Ba)P)W))(((Xd)j)(L(Ao)))));iaBiX;0101101001101000010111000;10111110100101011010011110111011110110110100;!
Generated case number 121;m,H,t,Y,a,Z,W,x,K,F,i,G,c,E,M,V,I,g,O,R,o,S,U,P,L,A,j,n,N,y,d,h,J,Q,e,X,B,k,s,C,T,u,z;13,2,14,2,8,4,4,5,1,10,2,2,2,4,10,14,6,4,11,9,1,2,1,12,8,3,9,14,4,13,2,6,11,10,13,2,3,10,14,1,12,12,6;(((((z(((CK)G)E))V)(ns))((t(((HS)N)L))(((((Uo)X)W)((Yc)Z))(a((di)g)))))((((Rj)(FM))((Qk)((x(AB))J)))(((O(Ih))(PT))((ue)(my)))));TFYjLt;1101110010011010010001010110100;011100;!
Generated case number 122;o,f,U,L,Y,K,H,B,Z,G,Q,y,z,m,N,E,g,D,X,e,F,V,p,x,w,v,u,d,r,l,n,j,J,i,P,q,a,O,A,c,k,b;9,15,8,6,4,4,7,2,3,1,10,11,11,2,5,11,14,7,5,4,15,3,14,11,9,15,9,2,12,12,11,13,15,9,14,5,5,15,13,12,2,14;((((v(U((dk)e)))((io)(uw)))(((((m(GB))N)Q)((Xa)E))(((qL)n)(xy))))((((zc)(lr))((A((VZ)D))(jP)))(((bg)(pF))(((H(KY))J)(Of)))));zqBkqcGr;10000011000010000110001101011000100010100001010011;0001001111;Uy
Generated case number 123;f,E,N,h,j,g;14,10,8,4,1,10;((Eg)(((jh)N)f));fj;111000;1001101100111001011001;hNhfENh
Generated case number 124;D,Z,B,G,w,e,u,k,p,Y,A,W,J,y,t,f,a,c,X,P,E,C,T,K,j,v,R,s,O,x,I,g,l,b,U,d,N,o,M,h,m,i,S,z,n,H,q,V,L,F,r,Q;6,14,15,1,7,13,5,6,14,8,8,4,2,3,4,3,4,14,13,6,15,8,2,1,14,1,4,2,6,7,13,12,12,9,2,4,10,3,15,7,6,5,6,7,7,7,7,9,7,8,7,3;(((((AC)(F(R(Us))))(((Wa)Y)((dt)V)))(((bN)((iu)(D((v(GK))Q))))(((OP)(S(fo)))(g(km)))))((((lI)(Xe))(((H(y(JT)))(Lh))(Zc)))(((j(nq))(p(rw)))(((xz)B)(EM)))));DLErzK;01011010101011110110110111001010111011;011011000011001111111010110011001010111100000011110101000;fRmpqYkAEH
